%GrainID	SpotID	Omega	DetectorHor	DetectorVert	OmeRaw	Eta	RingNr	YLab	ZLab	Theta	StrainError
61	132	123.561520	289.888400	755.987290	123.561520	-109.968610	3.000000	146422.320000	-53202.543000	4.427420	-0.000228	
61	100	-56.438150	289.573980	1288.036530	-56.438150	-70.037640	3.000000	146485.203000	53207.306200	4.429115	-0.000694	
61	128	114.061850	1752.999030	1287.999570	114.061850	70.004310	3.000000	-146199.805600	53199.913200	4.421545	0.000975	
61	106	-6.722410	1396.999800	339.000340	-6.722410	151.231090	3.000000	-74999.960400	-136599.931400	4.428720	0.000499	
61	81	-168.472410	646.000200	339.000340	-168.472410	-151.166670	3.000000	75199.960400	-136599.931400	4.431415	-0.000115	
61	114	11.527910	646.000200	1704.999660	11.527910	-28.833330	3.000000	75199.960400	136599.931400	4.431415	-0.000267	
61	139	173.277910	1396.999800	1704.999660	173.277910	28.768910	3.000000	-74999.960400	136599.931400	4.428720	0.000335	
61	109	0.528730	622.000210	353.000340	0.528730	-149.124490	3.000000	79999.957200	-133799.931800	4.430325	0.000053	
61	136	163.278730	1420.999790	353.000340	163.278730	149.187620	3.000000	-79799.957400	-133799.931800	4.427460	0.000687	
61	103	-16.720950	1421.999790	1690.999660	-16.720950	30.875510	3.000000	-79999.957200	133799.931800	4.430325	0.000448	
61	77	-179.470950	621.000210	1690.999660	-179.470950	-30.938560	3.000000	80199.957200	133799.932000	4.433200	-0.000212	
61	121	59.437630	284.000350	769.500110	59.437630	-108.887920	3.000000	147599.930600	-50499.977600	4.433335	-0.001089	
61	84	-129.937380	1758.995120	769.517260	-129.937380	108.910640	3.000000	-147399.024000	-50496.547600	4.427990	0.000146	
61	118	50.062990	1758.999910	1273.990550	50.062990	71.123730	3.000000	-147399.981200	50398.109600	4.427125	0.000732	
61	88	-120.562050	284.000350	1274.499890	-120.562050	-71.112080	3.000000	147599.930600	50499.977600	4.433335	-0.000638	
61	125	93.049560	364.000340	1438.999780	93.049560	-57.635990	3.000000	131599.932800	83399.955200	4.427785	0.000146	
61	91	-97.450440	1678.999660	1438.999770	-97.450440	57.596570	3.000000	-131399.932600	83399.955000	4.423060	0.001256	
61	124	82.674240	1679.999660	605.000220	82.674240	122.364010	3.000000	-131599.932800	-83399.955200	4.427785	0.000174	
61	93	-86.825760	363.000340	605.000220	-86.825760	-122.324680	3.000000	131799.932800	-83399.955200	4.432510	-0.000850	
61	105	-7.292970	1800.999660	1008.000010	-7.292970	91.029590	3.000000	-155799.931400	-2799.997800	4.428445	0.000340	
61	79	-178.417970	242.000340	1008.000010	-178.417970	-91.028280	3.000000	155999.931400	-2799.998000	4.434040	-0.000930	
61	111	1.582360	241.825800	1035.998530	1.582360	-88.972060	3.000000	156034.840600	2799.706400	4.435015	-0.001682	
61	138	172.707360	1800.499660	1035.999990	172.707360	88.969740	3.000000	-155699.931200	2799.998000	4.425650	0.000418	
61	184	-60.474690	1599.999790	311.000240	-60.474690	140.890980	4.000000	-115599.958000	-142199.951200	5.192390	0.000582	
61	255	135.775260	443.029630	310.373850	135.775260	-140.868620	4.000000	115794.074800	-142325.229800	5.198480	-0.000626	
61	191	-44.224470	443.192960	1734.348290	-44.224470	-39.095020	4.000000	115761.408400	142469.658400	5.201015	-0.001127	
61	249	119.400590	1599.499790	1733.499760	119.400590	39.065050	4.000000	-115499.958000	142299.951200	5.192795	0.000414	
61	251	126.008790	945.000040	108.000280	126.008790	-175.184480	4.000000	15399.992600	-182799.943800	5.197595	0.000083	
61	151	-148.991210	1097.999960	108.000280	-148.991210	175.246740	4.000000	-15199.992800	-182799.943800	5.197130	0.000199	
61	217	31.009110	1097.999960	1935.999720	31.009110	4.753260	4.000000	-15199.992800	182799.943800	5.197130	0.000318	
61	186	-53.990890	945.000040	1935.999720	-53.990890	-4.815520	4.000000	15399.992600	182799.943800	5.197595	0.000256	
61	226	52.651370	426.500210	324.000230	52.651370	-139.530790	4.000000	119099.958200	-139599.953200	5.199100	-0.000429	
61	155	-143.223630	1616.996050	324.000520	-143.223630	139.554710	4.000000	-118999.209400	-139599.896400	5.197290	-0.000058	
61	221	36.776700	1615.590730	1719.886580	36.776700	40.382980	4.000000	-118718.145800	139577.315600	5.191760	0.001324	
61	160	-127.348310	426.500210	1719.999770	-127.348310	-40.469210	4.000000	119099.958200	139599.953200	5.199100	-0.000062	
61	240	92.542890	250.000280	527.000190	92.542890	-122.667660	4.000000	154399.943000	-98999.961600	5.196635	-0.000515	
61	170	-99.707110	1792.999710	527.000190	-99.707110	122.701410	4.000000	-154199.943000	-98999.961400	5.191970	0.000423	
61	235	80.293210	1792.999710	1516.999810	80.293210	57.298590	4.000000	-154199.943000	98999.961400	5.191970	0.000537	
61	175	-87.456790	250.000280	1516.999810	-87.456790	-57.332340	4.000000	154399.943000	98999.961600	5.196635	-0.000317	
61	199	-21.951500	1830.999730	1451.999980	-21.951500	62.008440	4.000000	-161799.945800	85999.996600	5.191715	0.000994	
61	268	169.798480	211.633540	1452.337270	169.798480	-62.029900	4.000000	162073.291400	86067.453600	5.199285	-0.000479	
61	203	-10.201810	211.515130	592.162310	-10.201810	-117.939080	4.000000	162096.975000	-85967.538600	5.198565	-0.000753	
61	264	158.048220	1830.581530	592.480780	158.048220	117.977280	4.000000	-161716.305600	-85903.843800	5.188415	0.001178	
61	188	-47.469480	372.000210	375.000210	-47.469480	-134.867470	4.000000	129999.957400	-129399.957400	5.196940	-0.000298	
61	245	117.780520	1670.999790	375.000210	117.780520	134.911580	4.000000	-129799.957200	-129399.957400	5.193015	0.000418	
61	180	-62.219160	1670.999790	1668.999790	-62.219160	45.088420	4.000000	-129799.957200	129399.957400	5.193015	0.000681	
61	253	132.530840	372.000210	1668.999790	132.530840	-45.132530	4.000000	129999.957400	129399.957400	5.196940	-0.000112	
61	233	66.817960	124.708860	1212.868430	66.817960	-77.991240	4.000000	179458.227600	38173.686600	5.198310	-0.000733	
61	162	-123.807010	1917.999720	1212.499940	-123.807010	77.996980	4.000000	-179199.944800	38099.988800	5.190885	0.000728	
61	228	56.192670	1917.999720	831.500060	56.192670	102.003020	4.000000	-179199.944800	-38099.988800	5.190885	0.000960	
61	167	-113.182330	124.996590	831.479800	-113.182330	-101.991210	4.000000	179400.682400	-38104.039200	5.196350	-0.000057	
61	212	23.332520	1938.999710	1033.999990	23.332520	89.250260	4.000000	-183399.941600	2399.998600	5.196710	0.000172	
61	152	-146.167480	104.000290	1033.999990	-146.167480	-89.251080	4.000000	183599.941800	2399.998600	5.202255	-0.000877	
61	218	33.832280	105.000290	1011.000010	33.832280	-90.687270	4.000000	183399.941600	-2199.998800	5.196640	-0.000265	
61	147	-156.667720	1937.999710	1011.000010	-156.667720	90.688020	4.000000	-183199.941600	-2199.998800	5.191100	0.000813	
61	193	-39.670000	1936.999710	983.000020	-39.670000	92.440640	4.000000	-182999.942200	-7799.995800	5.189795	0.000726	
61	261	150.830000	106.000290	983.000020	150.830000	-92.437980	4.000000	183199.942200	-7799.995800	5.195330	-0.000367	
